Date,Year,Month,Day,Radiation
4/5/1986,1986,4,5,2092
4/6/1986,1986,4,6,2113
4/7/1986,1986,4,7,12935
4/8/1986,1986,4,8,17215
4/9/1986,1986,4,9,15952
4/10/1986,1986,4,10,11084
4/11/1986,1986,4,11,4720
4/12/1986,1986,4,12,13237
4/13/1986,1986,4,13,11218
4/14/1986,1986,4,14,12665
4/15/1986,1986,4,15,21510
4/16/1986,1986,4,16,12305
4/17/1986,1986,4,17,16729
4/18/1986,1986,4,18,12287
4/19/1986,1986,4,19,2452
4/20/1986,1986,4,20,7445
4/21/1986,1986,4,21,10969
4/22/1986,1986,4,22,18047
4/23/1986,1986,4,23,19274
4/24/1986,1986,4,24,21506
4/25/1986,1986,4,25,20632
4/26/1986,1986,4,26,12085
4/27/1986,1986,4,27,22824
4/28/1986,1986,4,28,10519
4/29/1986,1986,4,29,14764
4/30/1986,1986,4,30,14512
5/1/1986,1986,5,1,21460
5/2/1986,1986,5,2,23364
5/3/1986,1986,5,3,22529
5/4/1986,1986,5,4,22565
5/5/1986,1986,5,5,21964
5/6/1986,1986,5,6,22648
5/7/1986,1986,5,7,23612
5/8/1986,1986,5,8,14929
5/9/1986,1986,5,9,14180
5/10/1986,1986,5,10,22309
5/11/1986,1986,5,11,11318
5/12/1986,1986,5,12,22518
5/13/1986,1986,5,13,25639
5/14/1986,1986,5,14,23544
5/15/1986,1986,5,15,21308
5/16/1986,1986,5,16,10825
5/17/1986,1986,5,17,10631
5/18/1986,1986,5,18,22586
5/19/1986,1986,5,19,10526
5/20/1986,1986,5,20,10105
5/21/1986,1986,5,21,20862
5/22/1986,1986,5,22,5684
5/23/1986,1986,5,23,22799
5/24/1986,1986,5,24,21672
5/25/1986,1986,5,25,23105
5/26/1986,1986,5,26,27342
5/27/1986,1986,5,27,27295
5/28/1986,1986,5,28,18662
5/29/1986,1986,5,29,3344
5/30/1986,1986,5,30,4522
5/31/1986,1986,5,31,5645
6/1/1986,1986,6,1,8042
6/2/1986,1986,6,2,7139
6/3/1986,1986,6,3,23558
6/4/1986,1986,6,4,19217
6/5/1986,1986,6,5,2905
6/6/1986,1986,6,6,23303
6/7/1986,1986,6,7,27274
6/8/1986,1986,6,8,16186
6/9/1986,1986,6,9,21362
6/10/1986,1986,6,10,26888
6/11/1986,1986,6,11,23767
6/12/1986,1986,6,12,2056
6/13/1986,1986,6,13,3175
6/14/1986,1986,6,14,9943
6/15/1986,1986,6,15,25520
6/16/1986,1986,6,16,24872
6/17/1986,1986,6,17,25081
6/18/1986,1986,6,18,27367
6/19/1986,1986,6,19,14022
6/20/1986,1986,6,20,24203
6/21/1986,1986,6,21,13586
6/22/1986,1986,6,22,16574
6/23/1986,1986,6,23,25834
6/24/1986,1986,6,24,28112
6/25/1986,1986,6,25,21247
6/26/1986,1986,6,26,25744
6/27/1986,1986,6,27,27338
6/28/1986,1986,6,28,27562
6/29/1986,1986,6,29,23702
6/30/1986,1986,6,30,19454
7/1/1986,1986,7,1,24617
7/2/1986,1986,7,2,24437
7/3/1986,1986,7,3,25376
7/4/1986,1986,7,4,23648
7/5/1986,1986,7,5,23879
7/6/1986,1986,7,6,24520
7/7/1986,1986,7,7,14051
7/8/1986,1986,7,8,13342
7/9/1986,1986,7,9,19494
7/10/1986,1986,7,10,13050
7/11/1986,1986,7,11,12017
7/12/1986,1986,7,12,18673
7/13/1986,1986,7,13,20084
7/14/1986,1986,7,14,14821
7/15/1986,1986,7,15,21539
7/16/1986,1986,7,16,19858
7/17/1986,1986,7,17,23468
7/18/1986,1986,7,18,13777
7/19/1986,1986,7,19,2948
7/20/1986,1986,7,20,2308
7/21/1986,1986,7,21,8989
7/22/1986,1986,7,22,21460
7/23/1986,1986,7,23,25434
7/24/1986,1986,7,24,5645
7/25/1986,1986,7,25,16686
7/26/1986,1986,7,26,8410
7/27/1986,1986,7,27,16902
7/28/1986,1986,7,28,22687
7/29/1986,1986,7,29,20920
7/30/1986,1986,7,30,17338
7/31/1986,1986,7,31,21564
8/1/1986,1986,8,1,4360
8/2/1986,1986,8,2,20268
8/3/1986,1986,8,3,21694
8/4/1986,1986,8,4,23245
8/5/1986,1986,8,5,12431
8/6/1986,1986,8,6,18839
8/7/1986,1986,8,7,21013
8/8/1986,1986,8,8,19436
8/9/1986,1986,8,9,10962
8/10/1986,1986,8,10,21899
8/11/1986,1986,8,11,9781
8/12/1986,1986,8,12,9245
8/13/1986,1986,8,13,5227
8/14/1986,1986,8,14,13111
8/15/1986,1986,8,15,20246
8/16/1986,1986,8,16,16722
8/17/1986,1986,8,17,14328
8/18/1986,1986,8,18,10062
8/19/1986,1986,8,19,7448
8/20/1986,1986,8,20,6170
8/21/1986,1986,8,21,11538
8/22/1986,1986,8,22,17665
8/23/1986,1986,8,23,12881
8/24/1986,1986,8,24,14738
8/25/1986,1986,8,25,4961
8/26/1986,1986,8,26,15649
8/27/1986,1986,8,27,6412
8/28/1986,1986,8,28,3262
8/29/1986,1986,8,29,2606
8/30/1986,1986,8,30,18634
8/31/1986,1986,8,31,10814
9/1/1986,1986,9,1,7427
9/2/1986,1986,9,2,12100
9/3/1986,1986,9,3,17460
9/4/1986,1986,9,4,8968
9/5/1986,1986,9,5,8910
9/6/1986,1986,9,6,18385
9/7/1986,1986,9,7,6376
9/8/1986,1986,9,8,15239
9/9/1986,1986,9,9,10847
9/10/1986,1986,9,10,2153
9/11/1986,1986,9,11,8492
9/12/1986,1986,9,12,15678
9/13/1986,1986,9,13,1512
9/14/1986,1986,9,14,10444
9/15/1986,1986,9,15,12794
9/16/1986,1986,9,16,12431
9/17/1986,1986,9,17,1919
9/18/1986,1986,9,18,1764
9/19/1986,1986,9,19,11963
9/20/1986,1986,9,20,17280
9/21/1986,1986,9,21,11783
9/22/1986,1986,9,22,9288
9/23/1986,1986,9,23,4529
9/24/1986,1986,9,24,8669
9/25/1986,1986,9,25,12715
9/26/1986,1986,9,26,14875
9/27/1986,1986,9,27,4918
9/28/1986,1986,9,28,6862
9/29/1986,1986,9,29,13018
9/30/1986,1986,9,30,12784
10/1/1986,1986,10,1,14490
10/2/1986,1986,10,2,14134
10/3/1986,1986,10,3,4421
10/4/1986,1986,10,4,11257
10/5/1986,1986,10,5,11563
10/6/1986,1986,10,6,10516
10/7/1986,1986,10,7,4237
10/8/1986,1986,10,8,2977
10/9/1986,1986,10,9,5188
10/10/1986,1986,10,10,11178
10/11/1986,1986,10,11,11189
10/12/1986,1986,10,12,7546
10/13/1986,1986,10,13,10796
10/14/1986,1986,10,14,10613
10/15/1986,1986,10,15,10987
10/16/1986,1986,10,16,11102
10/17/1986,1986,10,17,9961
10/18/1986,1986,10,18,3762
10/19/1986,1986,10,19,8636
10/20/1986,1986,10,20,9274
10/21/1986,1986,10,21,4511
10/22/1986,1986,10,22,2023
10/23/1986,1986,10,23,1411
10/24/1986,1986,10,24,9360
10/25/1986,1986,10,25,8554
10/26/1986,1986,10,26,6376
10/27/1986,1986,10,27,1552
10/28/1986,1986,10,28,6732
10/29/1986,1986,10,29,8006
10/30/1986,1986,10,30,2376
10/31/1986,1986,10,31,7618
11/1/1986,1986,11,1,5893
11/2/1986,1986,11,2,3892
11/3/1986,1986,11,3,3877
11/4/1986,1986,11,4,7171
11/5/1986,1986,11,5,4424
11/6/1986,1986,11,6,2081
11/7/1986,1986,11,7,3658
11/8/1986,1986,11,8,7175
11/9/1986,1986,11,9,7369
11/10/1986,1986,11,10,6365
11/11/1986,1986,11,11,6314
11/12/1986,1986,11,12,5828
11/13/1986,1986,11,13,4162
11/14/1986,1986,11,14,5558
11/15/1986,1986,11,15,5382
11/16/1986,1986,11,16,2822
11/17/1986,1986,11,17,4594
11/18/1986,1986,11,18,637
11/19/1986,1986,11,19,4716
11/20/1986,1986,11,20,3636
11/21/1986,1986,11,21,911
11/22/1986,1986,11,22,1249
11/23/1986,1986,11,23,1271
11/24/1986,1986,11,24,1282
11/25/1986,1986,11,25,2833
11/26/1986,1986,11,26,4975
11/27/1986,1986,11,27,616
11/28/1986,1986,11,28,1350
11/29/1986,1986,11,29,3362
11/30/1986,1986,11,30,2527
12/1/1986,1986,12,1,2120
12/2/1986,1986,12,2,2304
12/3/1986,1986,12,3,3708
12/4/1986,1986,12,4,3892
12/5/1986,1986,12,5,4000
12/6/1986,1986,12,6,2646
12/7/1986,1986,12,7,2142
12/8/1986,1986,12,8,2876
12/9/1986,1986,12,9,3550
12/10/1986,1986,12,10,2560
12/11/1986,1986,12,11,943
12/12/1986,1986,12,12,796
12/13/1986,1986,12,13,1238
12/14/1986,1986,12,14,2232
12/15/1986,1986,12,15,778
12/16/1986,1986,12,16,1361
12/17/1986,1986,12,17,3172
12/18/1986,1986,12,18,1130
12/19/1986,1986,12,19,2131
12/20/1986,1986,12,20,670
12/21/1986,1986,12,21,292
12/22/1986,1986,12,22,3953
12/23/1986,1986,12,23,2120
12/24/1986,1986,12,24,1030
12/25/1986,1986,12,25,2646
12/26/1986,1986,12,26,2686
12/27/1986,1986,12,27,2063
12/28/1986,1986,12,28,1382
12/29/1986,1986,12,29,976
12/30/1986,1986,12,30,814
12/31/1986,1986,12,31,1609
1/1/1987,1987,1,1,601
1/2/1987,1987,1,2,904
1/3/1987,1987,1,3,1850
1/4/1987,1987,1,4,2531
1/5/1987,1987,1,5,1019
1/6/1987,1987,1,6,2200
1/7/1987,1987,1,7,2236
1/8/1987,1987,1,8,4151
1/9/1987,1987,1,9,2243
1/10/1987,1987,1,10,2340
1/11/1987,1987,1,11,1321
1/12/1987,1987,1,12,1246
1/13/1987,1987,1,13,3816
1/14/1987,1987,1,14,2923
1/15/1987,1987,1,15,1616
1/16/1987,1987,1,16,1735
1/17/1987,1987,1,17,1260
1/18/1987,1987,1,18,1454
1/19/1987,1987,1,19,1188
1/20/1987,1987,1,20,1595
1/21/1987,1987,1,21,4435
1/22/1987,1987,1,22,1231
1/23/1987,1987,1,23,828
1/24/1987,1987,1,24,371
1/25/1987,1987,1,25,3078
1/26/1987,1987,1,26,1850
1/27/1987,1987,1,27,4723
1/28/1987,1987,1,28,5483
1/29/1987,1987,1,29,2084
1/30/1987,1987,1,30,4986
1/31/1987,1987,1,31,7297
2/1/1987,1987,2,1,7088
2/2/1987,1987,2,2,7261
2/3/1987,1987,2,3,6599
2/4/1987,1987,2,4,6822
2/5/1987,1987,2,5,6113
2/6/1987,1987,2,6,4882
2/7/1987,1987,2,7,2045
2/8/1987,1987,2,8,6908
2/9/1987,1987,2,9,4165
2/10/1987,1987,2,10,6412
2/11/1987,1987,2,11,3629
2/12/1987,1987,2,12,7690
2/13/1987,1987,2,13,6631
2/14/1987,1987,2,14,2344
2/15/1987,1987,2,15,2520
2/16/1987,1987,2,16,1130
2/17/1987,1987,2,17,1598
2/18/1987,1987,2,18,760
2/19/1987,1987,2,19,4972
2/20/1987,1987,2,20,569
2/21/1987,1987,2,21,5508
2/22/1987,1987,2,22,8867
2/23/1987,1987,2,23,10303
2/24/1987,1987,2,24,11441
2/25/1987,1987,2,25,11660
2/26/1987,1987,2,26,8107
2/27/1987,1987,2,27,8672
2/28/1987,1987,2,28,2416
3/1/1987,1987,3,1,8741
3/2/1987,1987,3,2,7211
3/3/1987,1987,3,3,7308
3/4/1987,1987,3,4,3658
3/5/1987,1987,3,5,7466
3/6/1987,1987,3,6,9428
3/7/1987,1987,3,7,7837
3/8/1987,1987,3,8,6800
3/9/1987,1987,3,9,7528
3/10/1987,1987,3,10,8032
3/11/1987,1987,3,11,9616
3/12/1987,1987,3,12,13363
3/13/1987,1987,3,13,13262
3/14/1987,1987,3,14,13410
3/15/1987,1987,3,15,12395
3/16/1987,1987,3,16,5990
3/17/1987,1987,3,17,11210
3/18/1987,1987,3,18,4086
3/19/1987,1987,3,19,9670
3/20/1987,1987,3,20,4514
3/21/1987,1987,3,21,13165
3/22/1987,1987,3,22,15228
3/23/1987,1987,3,23,13673
3/24/1987,1987,3,24,3506
3/25/1987,1987,3,25,8215
3/26/1987,1987,3,26,7038
3/27/1987,1987,3,27,14983
3/28/1987,1987,3,28,2729
3/29/1987,1987,3,29,10688
3/30/1987,1987,3,30,8248
3/31/1987,1987,3,31,3985
4/1/1987,1987,4,1,3737
4/2/1987,1987,4,2,5778
4/3/1987,1987,4,3,5130
4/4/1987,1987,4,4,8305
4/5/1987,1987,4,5,2444
4/6/1987,1987,4,6,12006
4/7/1987,1987,4,7,12348
4/8/1987,1987,4,8,12643
4/9/1987,1987,4,9,13176
4/10/1987,1987,4,10,4619
4/11/1987,1987,4,11,2455
4/12/1987,1987,4,12,16114
4/13/1987,1987,4,13,5180
4/14/1987,1987,4,14,4331
4/15/1987,1987,4,15,9839
4/16/1987,1987,4,16,3676
4/17/1987,1987,4,17,15862
4/18/1987,1987,4,18,16783
4/19/1987,1987,4,19,20452
4/20/1987,1987,4,20,7103
4/21/1987,1987,4,21,6062
4/22/1987,1987,4,22,5191
4/23/1987,1987,4,23,20560
4/24/1987,1987,4,24,17582
4/25/1987,1987,4,25,18029
4/26/1987,1987,4,26,14483
4/27/1987,1987,4,27,15955
4/28/1987,1987,4,28,23260
4/29/1987,1987,4,29,22748
4/30/1987,1987,4,30,23710
5/1/1987,1987,5,1,23015
5/2/1987,1987,5,2,19753
5/3/1987,1987,5,3,17572
5/4/1987,1987,5,4,4374
5/5/1987,1987,5,5,9270
5/6/1987,1987,5,6,1883
5/7/1987,1987,5,7,15962
5/8/1987,1987,5,8,17251
5/9/1987,1987,5,9,17075
5/10/1987,1987,5,10,24818
5/11/1987,1987,5,11,13158
5/12/1987,1987,5,12,14605
5/13/1987,1987,5,13,4295
5/14/1987,1987,5,14,5162
5/15/1987,1987,5,15,24005
5/16/1987,1987,5,16,9310
5/17/1987,1987,5,17,25970
5/18/1987,1987,5,18,8050
5/19/1987,1987,5,19,16528
5/20/1987,1987,5,20,4334
5/21/1987,1987,5,21,10764
5/22/1987,1987,5,22,1836
5/23/1987,1987,5,23,6606
5/24/1987,1987,5,24,17755
5/25/1987,1987,5,25,25315
5/26/1987,1987,5,26,24887
5/27/1987,1987,5,27,27194
5/28/1987,1987,5,28,6559
5/29/1987,1987,5,29,21431
5/30/1987,1987,5,30,5980
5/31/1987,1987,5,31,18198
6/1/1987,1987,6,1,19894
6/2/1987,1987,6,2,11365
6/3/1987,1987,6,3,6268
6/4/1987,1987,6,4,17176
6/5/1987,1987,6,5,10476
6/6/1987,1987,6,6,20160
6/7/1987,1987,6,7,18670
6/8/1987,1987,6,8,21049
6/9/1987,1987,6,9,7412
6/10/1987,1987,6,10,16164
6/11/1987,1987,6,11,26536
6/12/1987,1987,6,12,25924
6/13/1987,1987,6,13,25196
6/14/1987,1987,6,14,18461
6/15/1987,1987,6,15,19706
6/16/1987,1987,6,16,6772
6/17/1987,1987,6,17,19508
6/18/1987,1987,6,18,11113
6/19/1987,1987,6,19,24181
6/20/1987,1987,6,20,18644
6/21/1987,1987,6,21,19735
6/22/1987,1987,6,22,4716
6/23/1987,1987,6,23,20207
6/24/1987,1987,6,24,20650
6/25/1987,1987,6,25,16675
6/26/1987,1987,6,26,23706
6/27/1987,1987,6,27,8888
6/28/1987,1987,6,28,22594
6/29/1987,1987,6,29,25434
6/30/1987,1987,6,30,27302
7/1/1987,1987,7,1,26784
7/2/1987,1987,7,2,3236
7/3/1987,1987,7,3,15023
7/4/1987,1987,7,4,25020
7/5/1987,1987,7,5,9158
7/6/1987,1987,7,6,27396
7/7/1987,1987,7,7,28159
7/8/1987,1987,7,8,25045
7/9/1987,1987,7,9,3481
7/10/1987,1987,7,10,17089
7/11/1987,1987,7,11,27601
7/12/1987,1987,7,12,26230
7/13/1987,1987,7,13,21578
7/14/1987,1987,7,14,26878
7/15/1987,1987,7,15,23944
7/16/1987,1987,7,16,21517
7/17/1987,1987,7,17,20797
7/18/1987,1987,7,18,24023
7/19/1987,1987,7,19,21542
7/20/1987,1987,7,20,18400
7/21/1987,1987,7,21,18184
7/22/1987,1987,7,22,23288
7/23/1987,1987,7,23,17032
7/24/1987,1987,7,24,18054
7/25/1987,1987,7,25,16002
7/26/1987,1987,7,26,5382
7/27/1987,1987,7,27,16888
7/28/1987,1987,7,28,5767
7/29/1987,1987,7,29,15199
7/30/1987,1987,7,30,20513
7/31/1987,1987,7,31,6102
8/1/1987,1987,8,1,10822
8/2/1987,1987,8,2,18792
8/3/1987,1987,8,3,16999
8/4/1987,1987,8,4,10249
8/5/1987,1987,8,5,7751
8/6/1987,1987,8,6,16294
8/7/1987,1987,8,7,6952
8/8/1987,1987,8,8,21074
8/9/1987,1987,8,9,20318
8/10/1987,1987,8,10,12755
8/11/1987,1987,8,11,14666
8/12/1987,1987,8,12,16445
8/13/1987,1987,8,13,15790
8/14/1987,1987,8,14,7135
8/15/1987,1987,8,15,9392
8/16/1987,1987,8,16,10685
8/17/1987,1987,8,17,12496
8/18/1987,1987,8,18,14080
8/19/1987,1987,8,19,6199
8/20/1987,1987,8,20,13000
8/21/1987,1987,8,21,17705
8/22/1987,1987,8,22,21305
8/23/1987,1987,8,23,23137
8/24/1987,1987,8,24,21668
8/25/1987,1987,8,25,20394
8/26/1987,1987,8,26,18605
8/27/1987,1987,8,27,16081
8/28/1987,1987,8,28,9590
8/29/1987,1987,8,29,7715
8/30/1987,1987,8,30,16715
8/31/1987,1987,8,31,13741
9/1/1987,1987,9,1,18202
9/2/1987,1987,9,2,17957
9/3/1987,1987,9,3,9490
9/4/1987,1987,9,4,14195
9/5/1987,1987,9,5,13633
9/6/1987,1987,9,6,10321
9/7/1987,1987,9,7,11322
9/8/1987,1987,9,8,3280
9/9/1987,1987,9,9,14116
9/10/1987,1987,9,10,16384
9/11/1987,1987,9,11,3978
9/12/1987,1987,9,12,11059
9/13/1987,1987,9,13,15044
9/14/1987,1987,9,14,14213
9/15/1987,1987,9,15,13050
9/16/1987,1987,9,16,14825
9/17/1987,1987,9,17,7272
9/18/1987,1987,9,18,7708
9/19/1987,1987,9,19,9889
9/20/1987,1987,9,20,9544
9/21/1987,1987,9,21,9209
9/22/1987,1987,9,22,12481
9/23/1987,1987,9,23,13406
9/24/1987,1987,9,24,8464
9/25/1987,1987,9,25,9367
9/26/1987,1987,9,26,1364
9/27/1987,1987,9,27,1483
9/28/1987,1987,9,28,6883
9/29/1987,1987,9,29,6257
9/30/1987,1987,9,30,5184
10/1/1987,1987,10,1,7888
10/2/1987,1987,10,2,8424
10/3/1987,1987,10,3,10562
10/4/1987,1987,10,4,13349
10/5/1987,1987,10,5,12053
10/6/1987,1987,10,6,10490
10/7/1987,1987,10,7,4493
10/8/1987,1987,10,8,9565
10/9/1987,1987,10,9,11473
10/10/1987,1987,10,10,10638
10/11/1987,1987,10,11,10328
10/12/1987,1987,10,12,7567
10/13/1987,1987,10,13,1724
10/14/1987,1987,10,14,9270
10/15/1987,1987,10,15,9097
10/16/1987,1987,10,16,8345
10/17/1987,1987,10,17,1141
10/18/1987,1987,10,18,893
10/19/1987,1987,10,19,990
10/20/1987,1987,10,20,5116
10/21/1987,1987,10,21,5094
10/22/1987,1987,10,22,2099
10/23/1987,1987,10,23,2470
10/24/1987,1987,10,24,4021
10/25/1987,1987,10,25,709
10/26/1987,1987,10,26,3755
10/27/1987,1987,10,27,7596
10/28/1987,1987,10,28,7513
10/29/1987,1987,10,29,8521
10/30/1987,1987,10,30,7286
10/31/1987,1987,10,31,7999
11/1/1987,1987,11,1,7319
11/2/1987,1987,11,2,1462
11/3/1987,1987,11,3,2290
11/4/1987,1987,11,4,2092
11/5/1987,1987,11,5,3352
11/6/1987,1987,11,6,652
11/7/1987,1987,11,7,806
11/8/1987,1987,11,8,2750
11/9/1987,1987,11,9,3737
11/10/1987,1987,11,10,724
11/11/1987,1987,11,11,857
11/12/1987,1987,11,12,4468
11/13/1987,1987,11,13,2560
11/14/1987,1987,11,14,3218
11/15/1987,1987,11,15,3546
11/16/1987,1987,11,16,2826
11/17/1987,1987,11,17,2837
11/18/1987,1987,11,18,756
11/19/1987,1987,11,19,1469
11/20/1987,1987,11,20,1282
11/21/1987,1987,11,21,1732
11/22/1987,1987,11,22,3474
11/23/1987,1987,11,23,2329
11/24/1987,1987,11,24,1422
11/25/1987,1987,11,25,3164
11/26/1987,1987,11,26,4464
11/27/1987,1987,11,27,382
11/28/1987,1987,11,28,1105
11/29/1987,1987,11,29,670
11/30/1987,1987,11,30,464
12/1/1987,1987,12,1,997
12/2/1987,1987,12,2,619
12/3/1987,1987,12,3,824
12/4/1987,1987,12,4,2434
12/5/1987,1987,12,5,1030
12/6/1987,1987,12,6,504
12/7/1987,1987,12,7,616
12/8/1987,1987,12,8,4014
12/9/1987,1987,12,9,2642
12/10/1987,1987,12,10,4662
12/11/1987,1987,12,11,2678
12/12/1987,1987,12,12,3532
12/13/1987,1987,12,13,4367
12/14/1987,1987,12,14,3748
12/15/1987,1987,12,15,947
12/16/1987,1987,12,16,1706
12/17/1987,1987,12,17,868
12/18/1987,1987,12,18,1476
12/19/1987,1987,12,19,839
12/20/1987,1987,12,20,2236
12/21/1987,1987,12,21,2786
12/22/1987,1987,12,22,1300
12/23/1987,1987,12,23,1030
12/24/1987,1987,12,24,1393
12/25/1987,1987,12,25,4158
12/26/1987,1987,12,26,929
12/27/1987,1987,12,27,922
12/28/1987,1987,12,28,666
12/29/1987,1987,12,29,1332
12/30/1987,1987,12,30,1141
12/31/1987,1987,12,31,2873
1/1/1988,1988,1,1,814
1/2/1988,1988,1,2,1372
1/3/1988,1988,1,3,3586
1/4/1988,1988,1,4,4766
1/5/1988,1988,1,5,1631
1/6/1988,1988,1,6,2808
1/7/1988,1988,1,7,1440
1/8/1988,1988,1,8,2830
1/9/1988,1988,1,9,1253
1/10/1988,1988,1,10,1249
1/11/1988,1988,1,11,3341
1/12/1988,1988,1,12,4378
1/13/1988,1988,1,13,2988
1/14/1988,1988,1,14,5094
1/15/1988,1988,1,15,4867
1/16/1988,1988,1,16,3013
1/17/1988,1988,1,17,1080
1/18/1988,1988,1,18,810
1/19/1988,1988,1,19,2714
1/20/1988,1988,1,20,2660
1/21/1988,1988,1,21,2974
1/22/1988,1988,1,22,2898
1/23/1988,1988,1,23,2351
1/24/1988,1988,1,24,5569
1/25/1988,1988,1,25,4561
1/26/1988,1988,1,26,2426
1/27/1988,1988,1,27,2038
1/28/1988,1988,1,28,4460
1/29/1988,1988,1,29,1760
1/30/1988,1988,1,30,558
1/31/1988,1988,1,31,2052
2/1/1988,1988,2,1,4388
2/2/1988,1988,2,2,1822
2/3/1988,1988,2,3,3823
2/4/1988,1988,2,4,7423
2/5/1988,1988,2,5,7128
2/6/1988,1988,2,6,6383
2/7/1988,1988,2,7,367
2/8/1988,1988,2,8,5425
2/9/1988,1988,2,9,6710
2/10/1988,1988,2,10,6109
2/11/1988,1988,2,11,4248
2/12/1988,1988,2,12,3114
2/13/1988,1988,2,13,634
2/14/1988,1988,2,14,1800
2/15/1988,1988,2,15,6250
2/16/1988,1988,2,16,9018
2/17/1988,1988,2,17,5551
2/18/1988,1988,2,18,2567
2/19/1988,1988,2,19,1699
2/20/1988,1988,2,20,3982
2/21/1988,1988,2,21,8705
2/22/1988,1988,2,22,4194
2/23/1988,1988,2,23,2999
2/24/1988,1988,2,24,6818
2/25/1988,1988,2,25,1663
2/26/1988,1988,2,26,8514
2/27/1988,1988,2,27,979
2/28/1988,1988,2,28,2758
2/29/1988,1988,2,29,7891
3/1/1988,1988,3,1,8906
3/2/1988,1988,3,2,5468
3/3/1988,1988,3,3,11437
3/4/1988,1988,3,4,12226
3/5/1988,1988,3,5,11164
3/6/1988,1988,3,6,10840
3/7/1988,1988,3,7,4774
3/8/1988,1988,3,8,9994
3/9/1988,1988,3,9,2149
3/10/1988,1988,3,10,11527
3/11/1988,1988,3,11,4464
3/12/1988,1988,3,12,9029
3/13/1988,1988,3,13,7801
3/14/1988,1988,3,14,7139
3/15/1988,1988,3,15,9410
3/16/1988,1988,3,16,5486
3/17/1988,1988,3,17,8842
3/18/1988,1988,3,18,10469
3/19/1988,1988,3,19,11156
3/20/1988,1988,3,20,6725
3/21/1988,1988,3,21,1530
3/22/1988,1988,3,22,1404
3/23/1988,1988,3,23,5789
3/24/1988,1988,3,24,5756
3/25/1988,1988,3,25,6865
3/26/1988,1988,3,26,8042
3/27/1988,1988,3,27,7376
3/28/1988,1988,3,28,6728
3/29/1988,1988,3,29,8622
3/30/1988,1988,3,30,17158
3/31/1988,1988,3,31,3730
4/1/1988,1988,4,1,4846
4/2/1988,1988,4,2,3877
4/3/1988,1988,4,3,15203
4/4/1988,1988,4,4,8449
4/5/1988,1988,4,5,13770
4/6/1988,1988,4,6,18367
4/7/1988,1988,4,7,13914
4/8/1988,1988,4,8,5501
4/9/1988,1988,4,9,6538
4/10/1988,1988,4,10,18983
4/11/1988,1988,4,11,16999
4/12/1988,1988,4,12,20988
4/13/1988,1988,4,13,3474
4/14/1988,1988,4,14,15170
4/15/1988,1988,4,15,19494
4/16/1988,1988,4,16,20966
4/17/1988,1988,4,17,22147
4/18/1988,1988,4,18,22752
4/19/1988,1988,4,19,19213
4/20/1988,1988,4,20,21776
4/21/1988,1988,4,21,3406
4/22/1988,1988,4,22,8330
4/23/1988,1988,4,23,11466
4/24/1988,1988,4,24,19181
4/25/1988,1988,4,25,20776
4/26/1988,1988,4,26,17028
4/27/1988,1988,4,27,17964
4/28/1988,1988,4,28,18410
4/29/1988,1988,4,29,16423
4/30/1988,1988,4,30,20232
5/1/1988,1988,5,1,22136
5/2/1988,1988,5,2,21445
5/3/1988,1988,5,3,19152
5/4/1988,1988,5,4,25081
5/5/1988,1988,5,5,21805
5/6/1988,1988,5,6,13273
5/7/1988,1988,5,7,21679
5/8/1988,1988,5,8,25679
5/9/1988,1988,5,9,25646
5/10/1988,1988,5,10,22619
5/11/1988,1988,5,11,16272
5/12/1988,1988,5,12,22975
5/13/1988,1988,5,13,23695
5/14/1988,1988,5,14,25160
5/15/1988,1988,5,15,19922
5/16/1988,1988,5,16,25308
5/17/1988,1988,5,17,18709
5/18/1988,1988,5,18,9414
5/19/1988,1988,5,19,11491
5/20/1988,1988,5,20,18061
5/21/1988,1988,5,21,3600
5/22/1988,1988,5,22,11714
5/23/1988,1988,5,23,7880
5/24/1988,1988,5,24,16340
5/25/1988,1988,5,25,23846
5/26/1988,1988,5,26,26215
5/27/1988,1988,5,27,18335
5/28/1988,1988,5,28,19055
5/29/1988,1988,5,29,16074
5/30/1988,1988,5,30,25574
5/31/1988,1988,5,31,19040
6/1/1988,1988,6,1,9907
6/2/1988,1988,6,2,19584
6/3/1988,1988,6,3,23414
6/4/1988,1988,6,4,27634
6/5/1988,1988,6,5,2531
6/6/1988,1988,6,6,3438
6/7/1988,1988,6,7,11988
6/8/1988,1988,6,8,11678
6/9/1988,1988,6,9,16711
6/10/1988,1988,6,10,22457
6/11/1988,1988,6,11,8334
6/12/1988,1988,6,12,13158
6/13/1988,1988,6,13,21366
6/14/1988,1988,6,14,24228
6/15/1988,1988,6,15,22615
6/16/1988,1988,6,16,23098
6/17/1988,1988,6,17,25265
6/18/1988,1988,6,18,26989
6/19/1988,1988,6,19,20797
6/20/1988,1988,6,20,21485
6/21/1988,1988,6,21,9389
6/22/1988,1988,6,22,16553
6/23/1988,1988,6,23,5998
6/24/1988,1988,6,24,7754
6/25/1988,1988,6,25,6808
6/26/1988,1988,6,26,11084
6/27/1988,1988,6,27,25031
6/28/1988,1988,6,28,22234
6/29/1988,1988,6,29,19980
6/30/1988,1988,6,30,20614
7/1/1988,1988,7,1,18472
7/2/1988,1988,7,2,5281
7/3/1988,1988,7,3,26485
7/4/1988,1988,7,4,26086
7/5/1988,1988,7,5,26276
7/6/1988,1988,7,6,16240
7/7/1988,1988,7,7,25265
